tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
36.6331597222,336558.0,35277.0,9.540437112,649.0,64572.0,639.0,243.0,1812.0,4174.0,3062.0,6347.0,8145.0,9350.0,2137.0,223.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6352430556,332898.0,35265.0,9.43989791578,650.0,64572.0,636.0,246.0,1835.0,4062.0,3074.0,6632.0,8000.0,9378.0,2054.0,204.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6373263889,331461.0,35260.0,9.40048213273,650.0,64575.0,638.0,248.0,1793.0,4177.0,3132.0,6549.0,8019.0,9369.0,1992.0,196.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6394097222,336555.0,35263.0,9.54413974988,652.0,64572.0,638.0,248.0,1748.0,4107.0,3014.0,6519.0,8121.0,9355.0,2160.0,219.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6414930556,336296.0,35275.0,9.53355067328,653.0,64572.0,638.0,248.0,1832.0,4068.0,3154.0,6400.0,7924.0,9538.0,2135.0,202.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6435763889,334083.0,35286.0,9.4678626084,652.0,64572.0,639.0,243.0,1812.0,4063.0,3088.0,6339.0,8353.0,9357.0,2045.0,204.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6456597222,334040.0,35277.0,9.46905916036,646.0,64573.0,636.0,240.0,1853.0,4110.0,2983.0,6483.0,8214.0,9332.0,2060.0,217.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6477430556,332745.0,35289.0,9.42914222562,652.0,64574.0,636.0,242.0,1866.0,4133.0,2934.0,6618.0,8136.0,9385.0,1974.0,215.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6498263889,334206.0,35286.0,9.47134841013,653.0,64572.0,636.0,248.0,1925.0,4056.0,2923.0,6432.0,8176.0,9479.0,2069.0,213.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6519097222,336066.0,35287.0,9.52379063111,652.0,64575.0,633.0,248.0,1847.0,3910.0,3012.0,6393.0,8350.0,9502.0,2030.0,224.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
